CNV_status	Region	Gene
Del	1q32.1	TAF13
Del	1q32.1	TAL1
Del	1q32.1	TARBP1
Del	1q32.1	CNTN2
Del	1q32.1	TBCE
Del	1q32.1	TBX15
Del	1q32.1	TCEA3
Del	1q32.1	TCEB3
Del	1q32.1	VPS72
Del	1q32.1	TGFB2
Del	1q32.1	LEFTY2
Del	1q32.1	TGFBR3
Del	1q32.1	THBS3
Del	1q32.1	TCHH
Del	1q32.1	TIE1
Del	1q32.1	TLR5
Del	1q32.1	GPR137B
Del	1q32.1	TNFRSF1B
Del	1q32.1	TNNI1
Del	1q32.1	TNNT2
Del	1q32.1	TNR
Del	1q32.1	TOP1P1
Del	1q32.1	TP53BP2
Del	1q32.1	TP73
Del	1q32.1	TPM3
Del	1q32.1	TPR
Del	1q32.1	TRAF5
Del	1q32.1	CCT3
Del	1q32.1	TSHB
Del	1q32.1	TSNAX
Del	1q32.1	TTC4
Del	1q32.1	TUFT1
Del	1q32.1	TNFSF4
Del	1q32.1	TNFRSF4
Del	1q32.1	UCK2
Del	1q32.1	UQCRH
Del	1q32.1	UROD
Del	1q32.1	USF1
Del	1q32.1	USP1
Del	1q32.1	USH2A
Del	1q32.1	VCAM1
Del	1q32.1	WNT2B
Del	1q32.1	WNT9A
Del	1q32.1	ZSCAN20
Del	1q32.1	ZNF124
Del	1q32.1	ZBTB17
Del	1q32.1	SLC30A1
Del	1q32.1	SLC30A2
Del	1q32.1	LUZP1
Del	1q32.1	PRDM2
Del	1q32.1	DNALI1
Del	1q32.1	LRP8
Del	1q32.1	LAPTM5
Del	1q32.1	BSND
Del	1q32.1	CSDE1
Del	1q32.1	EVI5
Del	1q32.1	DAP3
Del	1q32.1	NPHS2
Del	1q32.1	BTG2
Del	1q32.1	PTP4A2
Del	1q32.1	ARID1A
Del	1q32.1	HIST3H3
Del	1q32.1	CDC7
Del	1q32.1	HIST2H2AA3
Del	1q32.1	HIST2H2AC
Del	1q32.1	HIST2H2BE
Del	1q32.1	HIST2H4A
Del	1q32.1	PIP5K1A
Del	1q32.1	TAGLN2
Del	1q32.1	BCAR3
Del	1q32.1	ANXA9
Del	1q32.1	SNHG3
Del	1q32.1	NR0B2
Del	1q32.1	RAD54L
Del	1q32.1	GNPAT
Del	1q32.1	DYRK3
Del	1q32.1	TTF2
Del	1q32.1	CDC42BPA
Del	1q32.1	RGS5
Del	1q32.1	PPFIA4
Del	1q32.1	PIK3R3
Del	1q32.1	MMP23B
Del	1q32.1	MMP23A
Del	1q32.1	KCNAB2
Del	1q32.1	ITGA10
Del	1q32.1	LMO4
Del	1q32.1	FCN3
Del	1q32.1	BLZF1
Del	1q32.1	CDC14A
Del	1q32.1	DEGS1
Del	1q32.1	KMO
Del	1q32.1	YARS
Del	1q32.1	MKNK1
Del	1q32.1	AKR7A2
Del	1q32.1	PPAP2B
Del	1q32.1	RTCD1
Del	1q32.1	PTCH2
Del	1q32.1	ALDH4A1
Del	1q32.1	EIF3I
Del	1q32.1	EIF4G3
Del	1q32.1	VAMP4
Del	1q32.1	PEA15
Del	1q32.1	B4GALT3
Del	1q32.1	B4GALT2
Del	1q32.1	B3GALT2
Del	1q32.1	TNFRSF25
Del	1q32.1	ADAM15
Del	1q32.1	PABPC4
Del	1q32.1	TNFRSF14
Del	1q32.1	TNFRSF18
Del	1q32.1	FPGT
Del	1q32.1	PEX11B
Del	1q32.1	CREG1
Del	1q32.1	CD84
Del	1q32.1	PER3
Del	1q32.1	FUBP1
Del	1q32.1	EIF2B3
Del	1q32.1	BCL10
Del	1q32.1	RAB7L1
Del	1q32.1	SELENBP1
Del	1q32.1	TNFSF18
Del	1q32.1	TAF1A
Del	1q32.1	MPZL1
Del	1q32.1	SH2D2A
Del	1q32.1	ARTN
Del	1q32.1	MAP3K6
Del	1q32.1	ANGPTL1
Del	1q32.1	DIRAS3
Del	1q32.1	TBX19
Del	1q32.1	FCGR2C
Del	1q32.1	SLC16A4
Del	1q32.1	PRPF3
Del	1q32.1	KCNQ4
Del	1q32.1	EXO1
Del	1q32.1	ARHGEF2
Del	1q32.1	DEDD
Del	1q32.1	ZMYM4
Del	1q32.1	ZMYM6
Del	1q32.1	XPR1
Del	1q32.1	FAIM3
Del	1q32.1	DHRS3
Del	1q32.1	MAPKAPK2
Del	1q32.1	GPR37L1
Del	1q32.1	GPR52
Del	1q32.1	SRSF11
Del	1q32.1	VAMP3
Del	1q32.1	ZFYVE9
Del	1q32.1	CD101
Del	1q32.1	SEP15
Del	1q32.1	ZRANB2
Del	1q32.1	SNRNP40
Del	1q32.1	ARHGAP29
Del	1q32.1	AIM2
Del	1q32.1	GGPS1
Del	1q32.1	RASAL2
Del	1q32.1	C1orf38
Del	1q32.1	ADAMTS4
Del	1q32.1	TMEM59
Del	1q32.1	SEC22B
Del	1q32.1	CHD1L
Del	1q32.1	H6PD
Del	1q32.1	SOX13
Del	1q32.1	PRDX6
Del	1q32.1	CLCA3P
Del	1q32.1	CLCA2
Del	1q32.1	ISG15
Del	1q32.1	IKBKE
Del	1q32.1	PLCH2
Del	1q32.1	HS2ST1
Del	1q32.1	PDE4DIP
Del	1q32.1	IPO13
Del	1q32.1	SDC3
Del	1q32.1	SLC25A44
Del	1q32.1	KIAA0040
Del	1q32.1	KDM4A
Del	1q32.1	CROCC
Del	1q32.1	PUM1
Del	1q32.1	NOS1AP
Del	1q32.1	TMEM63A
Del	1q32.1	CEP104
Del	1q32.1	RIMS3
Del	1q32.1	TOMM20
Del	1q32.1	KIAA0494
Del	1q32.1	URB2
Del	1q32.1	ARHGEF11
Del	1q32.1	DNAJC6
Del	1q32.1	CEP350
Del	1q32.1	CEP170
Del	1q32.1	LRIG2
Del	1q32.1	SETDB1
Del	1q32.1	ZC3H11A
Del	1q32.1	SMG7
Del	1q32.1	LPPR4
Del	1q32.1	UBAP2L
Del	1q32.1	SV2A
Del	1q32.1	KLHL21
Del	1q32.1	SLC35E2
Del	1q32.1	DENND4B
Del	1q32.1	RABGAP1L
Del	1q32.1	TMCC2
Del	1q32.1	FAM20B
Del	1q32.1	ZBTB40
Del	1q32.1	LPGAT1
Del	1q32.1	MFN2
Del	1q32.1	KIF14
Del	1q32.1	RBM8A
Del	1q32.1	THRAP3
Del	1q32.1	NR1I3
Del	1q32.1	AKT3
Del	1q32.1	INSL5
Del	1q32.1	PIGK
Del	1q32.1	SCAMP3
Del	1q32.1	PTPRU
Del	1q32.1	ARPC5
Del	1q32.1	TSPAN2
Del	1q32.1	TSPAN1
Del	1q32.1	CELA3A
Del	1q32.1	PDZK1IP1
Del	1q32.1	WASF2
Del	1q32.1	INADL
Del	1q32.1	PRG4
Del	1q32.1	ANGPTL7
Del	1q32.1	GPA33
Del	1q32.1	STX6
Del	1q32.1	HNRNPR
Del	1q32.1	SRRM1
Del	1q32.1	CNKSR1
Del	1q32.1	SF3B4
Del	1q32.1	ZMPSTE24
Del	1q32.1	UBE4B
Del	1q32.1	BCAS2
Del	1q32.1	AKR1A1
Del	1q32.1	WARS2
Del	1q32.1	BPNT1
Del	1q32.1	CEPT1
Del	1q32.1	PIAS3
Del	1q32.1	TESK2
Del	1q32.1	TIMM17A
Del	1q32.1	LRRN2
Del	1q32.1	PPIE
Del	1q32.1	VAV3
Del	1q32.1	HAX1
Del	1q32.1	MAD2L2
Del	1q32.1	PPIH
Del	1q32.1	ZNF238
Del	1q32.1	C1orf61
Del	1q32.1	CAP1
Del	1q32.1	LRRC41
Del	1q32.1	SEMA6C
Del	1q32.1	HBXIP
Del	1q32.1	SLC19A2
Del	1q32.1	IFI44
Del	1q32.1	POLR3C
Del	1q32.1	IVNS1ABP
Del	1q32.1	TXNIP
Del	1q32.1	PDPN
Del	1q32.1	LEFTY1
Del	1q32.1	SPHAR
Del	1q32.1	PMVK
Del	1q32.1	KHDRBS1
Del	1q32.1	GMEB1
Del	1q32.1	FAM189B
Del	1q32.1	AP4B1
Del	1q32.1	NUDC
Del	1q32.1	PHTF1
Del	1q32.1	MASP2
Del	1q32.1	CAPN9
Del	1q32.1	NES
Del	1q32.1	KDM5B
Del	1q32.1	AHCYL1
Del	1q32.1	SRSF10
Del	1q32.1	SDCCAG8
Del	1q32.1	CFHR4
Del	1q32.1	CFHR3
Del	1q32.1	WDR3
Del	1q32.1	OCLM
Del	1q32.1	JTB
Del	1q32.1	MTMR11
Del	1q32.1	MAN1A2
Del	1q32.1	UTS2
Del	1q32.1	SF3A3
Del	1q32.1	MLLT11
Del	1q32.1	IFI44L
Del	1q32.1	EBNA1BP2
Del	1q32.1	SLC27A3
Del	1q32.1	KIF2C
Del	1q32.1	IL24
Del	1q32.1	TDRKH
Del	1q32.1	RER1
Del	1q32.1	DNAJB4
Del	1q32.1	ADAM30
Del	1q32.1	RCAN3
Del	1q32.1	FAF1
Del	1q32.1	CD160
Del	1q32.1	GLMN
Del	1q32.1	HHLA3
Del	1q32.1	CELF3
Del	1q32.1	MST1P2
Del	1q32.1	DDX20
Del	1q32.1	DUSP10
Del	1q32.1	MST1P9
Del	1q32.1	PADI2
Del	1q32.1	PMF1
Del	1q32.1	DUSP12
Del	1q32.1	VPS45
Del	1q32.1	LYPLA2
Del	1q32.1	PARK7
Del	1q32.1	CTRC
Del	1q32.1	ACOT7
Del	1q32.1	COG2
Del	1q32.1	CLCA4
Del	1q32.1	MTF2
Del	1q32.1	DNAJC8
Del	1q32.1	NTNG1
Del	1q32.1	PLEKHA6
Del	1q32.1	CLSTN1
Del	1q32.1	FOXJ3
Del	1q32.1	KIAA0907
Del	1q32.1	WDR47
Del	1q32.1	KIFAP3
Del	1q32.1	ATF6
Del	1q32.1	SCMH1
Del	1q32.1	AKR7A3
Del	1q32.1	TTC39A
Del	1q32.1	SPEN
Del	1q32.1	KDM1A
Del	1q32.1	RBM34
Del	1q32.1	USP33
Del	1q32.1	WDTC1
Del	1q32.1	KIF21B
Del	1q32.1	NMNAT2
Del	1q32.1	KIAA0090
Del	1q32.1	KIF1B
Del	1q32.1	NFASC
Del	1q32.1	POGZ
Del	1q32.1	GLT25D2
Del	1q32.1	MAST2
Del	1q32.1	NCDN
Del	1q32.1	CLCC1
Del	1q32.1	SLC35D1
Del	1q32.1	RGL1
Del	1q32.1	PLEKHM2
Del	1q32.1	SYT11
Del	1q32.1	PRRC2C
Del	1q32.1	FBXO28
Del	1q32.1	RPRD2
Del	1q32.1	OTUD3
Del	1q32.1	KAZN
Del	1q32.1	CAMTA1
Del	1q32.1	LPHN2
Del	1q32.1	CAMSAP2
Del	1q32.1	KIAA1107
Del	1q32.1	ZCCHC11
Del	1q32.1	SZT2
Del	1q32.1	DNAJC16
Del	1q32.1	UBR4
Del	1q32.1	USP24
Del	1q32.1	SRGAP2
Del	1q32.1	SMG5
Del	1q32.1	NCSTN
Del	1q32.1	ATP13A2
Del	1q32.1	CRB1
Del	1q32.1	ITGB3BP
Del	1q32.1	GPR161
Del	1q32.1	TARDBP
Del	1q32.1	CELA3B
Del	1q32.1	SLC35A3
Del	1q32.1	ABCB10
Del	1q32.1	ICMT
Del	1q32.1	MACF1
Del	1q32.1	LRRC8B
Del	1q32.1	ZNF281
Del	1q32.1	SNAPIN
Del	1q32.1	LPAR3
Del	1q32.1	PADI4
Del	1q32.1	DDAH1
Del	1q32.1	TMEM50A
Del	1q32.1	OPN3
Del	1q32.1	PHLDA3
Del	1q32.1	RUSC1
Del	1q32.1	CA14
Del	1q32.1	KPNA6
Del	1q32.1	SSBP3
Del	1q32.1	STX12
Del	1q32.1	DSTYK
Del	1q32.1	RAB3GAP2
Del	1q32.1	CCDC19
Del	1q32.1	LMOD1
Del	1q32.1	NBPF14
Del	1q32.1	BRP44
Del	1q32.1	TRIM58
Del	1q32.1	INTS7
Del	1q32.1	OLFML2B
Del	1q32.1	AHCTF1
Del	1q32.1	C1orf43
Del	1q32.1	CLIC4
Del	1q32.1	NSL1
Del	1q32.1	SYF2
Del	1q32.1	RWDD3
Del	1q32.1	PARS2
Del	1q32.1	MMACHC
Del	1q32.1	ZZZ3
Del	1q32.1	ACOT11
Del	1q32.1	CHD5
Del	1q32.1	DNM3
Del	1q32.1	TOR1AIP1
Del	1q32.1	CHTOP
Del	1q32.1	C1orf144
Del	1q32.1	LDLRAP1
Del	1q32.1	SERBP1
Del	1q32.1	NOC2L
Del	1q32.1	OR1C1
Del	1q32.1	PTPN22
Del	1q32.1	PHGDH
Del	1q32.1	FBXO2
Del	1q32.1	LCE2B
Del	1q32.1	OR2M4
Del	1q32.1	OR2L2
Del	1q32.1	OR2L1P
Del	1q32.1	OPTC
Del	1q32.1	FBXO6
Del	1q32.1	PLA2G2D
Del	1q32.1	AK5
Del	1q32.1	MYCBP
Del	1q32.1	OR10J1
Del	1q32.1	HEYL
Del	1q32.1	EIF2C1
Del	1q32.1	OR4F3
Del	1q32.1	OR2T1
Del	1q32.1	RPS6KC1
Del	1q32.1	SNORD81
Del	1q32.1	SNORD79
Del	1q32.1	SNORD80
Del	1q32.1	SNORA66
Del	1q32.1	SNORD47
Del	1q32.1	SNORD45B
Del	1q32.1	SNORD45A
Del	1q32.1	SNORD44
Del	1q32.1	SNORD55
Del	1q32.1	RNU11
Del	1q32.1	RNU5F-1
Del	1q32.1	RNF11
Del	1q32.1	USP21
Del	1q32.1	FOXD3
Del	1q32.1	DIEXF
Del	1q32.1	TRAPPC3
Del	1q32.1	TAF5L
Del	1q32.1	CACYBP
Del	1q32.1	HSPB7
Del	1q32.1	CHIA
Del	1q32.1	SLC39A1
Del	1q32.1	DISC2
Del	1q32.1	DISC1
Del	1q32.1	ARHGEF16
Del	1q32.1	AHDC1
Del	1q32.1	RNF115
Del	1q32.1	KLHL20
Del	1q32.1	TEKT2
Del	1q32.1	SMPDL3B
Del	1q32.1	ANGPTL3
Del	1q32.1	LAMTOR2
Del	1q32.1	FLVCR1
Del	1q32.1	PRO0611
Del	1q32.1	UBE2T
Del	1q32.1	LINC00339
Del	1q32.1	CNIH4
Del	1q32.1	SSU72
Del	1q32.1	TMOD4
Del	1q32.1	GNL2
Del	1q32.1	GPSM2
Del	1q32.1	UBIAD1
Del	1q32.1	PYCR2
Del	1q32.1	NME7
Del	1q32.1	ALG6
Del	1q32.1	NENF
Del	1q32.1	PADI1
Del	1q32.1	IL19
Del	1q32.1	CERS2
Del	1q32.1	SLC25A24
Del	1q32.1	PLA2G2E
Del	1q32.1	DNTTIP2
Del	1q32.1	WRAP73
Del	1q32.1	CRNN
Del	1q32.1	G0S2
Del	1q32.1	IL20
Del	1q32.1	SLC45A1
Del	1q32.1	DCAF8
Del	1q32.1	HP1BP3
Del	1q32.1	F11R
Del	1q32.1	TMED5
Del	1q32.1	RRP15
Del	1q32.1	GLRX2
Del	1q32.1	BOLA1
Del	1q32.1	PPPDE1
Del	1q32.1	CELA2B
Del	1q32.1	ZNF593
Del	1q32.1	ZBTB7B
Del	1q32.1	ZNF691
Del	1q32.1	TXNDC12
Del	1q32.1	TNNI3K
Del	1q32.1	RRNAD1
Del	1q32.1	ADIPOR1
Del	1q32.1	SCCPDH
Del	1q32.1	SH3GLB1
Del	1q32.1	MECR
Del	1q32.1	APH1A
Del	1q32.1	UTP11L
Del	1q32.1	TRIM17
Del	1q32.1	KCTD3
Del	1q32.1	SDF4
Del	1q32.1	MRTO4
Del	1q32.1	PLEKHO1
Del	1q32.1	HAO2
Del	1q32.1	ACP6
Del	1q32.1	TMEM69
Del	1q32.1	MRPL37
Del	1q32.1	IER5
Del	1q32.1	HOOK1
Del	1q32.1	SNX7
Del	1q32.1	UCHL5
Del	1q32.1	C1orf9
Del	1q32.1	HPCAL4
Del	1q32.1	YTHDF2
Del	1q32.1	GPR89B
Del	1q32.1	HSD17B7
Del	1q32.1	UFC1
Del	1q32.1	DTL
Del	1q32.1	ZCCHC17
Del	1q32.1	TRIM33
Del	1q32.1	METTL13
Del	1q32.1	DPH5
Del	1q32.1	HSPB11
Del	1q32.1	OAZ3
Del	1q32.1	PADI3
Del	1q32.1	CYB5R1
Del	1q32.1	CMPK1
Del	1q32.1	ARID4B
Del	1q32.1	CD244
Del	1q32.1	GPR88
Del	1q32.1	ERRFI1
Del	1q32.1	DPM3
Del	1q32.1	WNT4
Del	1q32.1	YIPF1
Del	1q32.1	FBXO42
Del	1q32.1	MRPS21
Del	1q32.1	CCDC76
Del	1q32.1	TMCO1
Del	1q32.1	ADAMTSL4
Del	1q32.1	CRCT1
Del	1q32.1	RNF186
Del	1q32.1	SPATA6
Del	1q32.1	EGLN1
Del	1q32.1	MXRA8
Del	1q32.1	L1TD1
Del	1q32.1	HES2
Del	1q32.1	KIAA1383
Del	1q32.1	RSBN1
Del	1q32.1	ZNHIT6
Del	1q32.1	GPN2
Del	1q32.1	LEPROT
Del	1q32.1	FBLIM1
Del	1q32.1	MED18
Del	1q32.1	TRIT1
Del	1q32.1	GIPC2
Del	1q32.1	SWT1
Del	1q32.1	GDAP2
Del	1q32.1	FAM46C
Del	1q32.1	GON4L
Del	1q32.1	GPATCH4
Del	1q32.1	PALMD
Del	1q32.1	FNBP1L
Del	1q32.1	ST7L
Del	1q32.1	PQLC2
Del	1q32.1	CASZ1
Del	1q32.1	LAX1
Del	1q32.1	RHBDL2
Del	1q32.1	DUSP23
Del	1q32.1	ADPRHL2
Del	1q32.1	TRNAU1AP
Del	1q32.1	C1orf27
Del	1q32.1	C1orf109
Del	1q32.1	C1orf56
Del	1q32.1	CPSF3L
Del	1q32.1	C1orf123
Del	1q32.1	C1orf159
Del	1q32.1	MARC2
Del	1q32.1	AURKAIP1
Del	1q32.1	TTC22
Del	1q32.1	MRPL20
Del	1q32.1	AIM1L
Del	1q32.1	SUSD4
Del	1q32.1	KIF26B
Del	1q32.1	TMEM51
Del	1q32.1	RALGPS2
Del	1q32.1	GPATCH2
Del	1q32.1	BSDC1
Del	1q32.1	XKR8
Del	1q32.1	TMEM39B
Del	1q32.1	PRPF38B
Del	1q32.1	HEATR1
Del	1q32.1	CDCA8
Del	1q32.1	LRRC8D
Del	1q32.1	MSTO1
Del	1q32.1	DARS2
Del	1q32.1	ARHGEF10L
Del	1q32.1	PRMT6
Del	1q32.1	RNF220
Del	1q32.1	VPS13D
Del	1q32.1	FAM176B
Del	1q32.1	GOLPH3L
Del	1q32.1	ATAD3A
Del	1q32.1	TMEM57
Del	1q32.1	KLHDC8A
Del	1q32.1	TRIM62
Del	1q32.1	ETNK2
Del	1q32.1	RAVER2
Del	1q32.1	PANK4
Del	1q32.1	KIRREL
Del	1q32.1	TMEM206
Del	1q32.1	YY1AP1
Del	1q32.1	ECHDC2
Del	1q32.1	FGGY
Del	1q32.1	MCOLN3
Del	1q32.1	SLC22A15
Del	1q32.1	YOD1
Del	1q32.1	CAMK2N1
Del	1q32.1	BATF3
Del	1q32.1	SLC30A10
Del	1q32.1	UBE2Q1
Del	1q32.1	RNPC3
Del	1q32.1	ITLN1
Del	1q32.1	ASAP3
Del	1q32.1	POMGNT1
Del	1q32.1	PNRC2
Del	1q32.1	LRRC40
Del	1q32.1	DEPDC1
Del	1q32.1	PIGV
Del	1q32.1	ZNF692
Del	1q32.1	NBPF1
Del	1q32.1	IARS2
Del	1q32.1	MAP7D1
Del	1q32.1	IPO9
Del	1q32.1	TMEM48
Del	1q32.1	NECAP2
Del	1q32.1	IQCC
Del	1q32.1	C1orf112
Del	1q32.1	HHAT
Del	1q32.1	DNAJC11
Del	1q32.1	ENAH
Del	1q32.1	NUP133
Del	1q32.1	RCOR3
Del	1q32.1	C1orf106
Del	1q32.1	LRIF1
Del	1q32.1	FAM63A
Del	1q32.1	ADCY10
Del	1q32.1	DCAF6
Del	1q32.1	ASH1L
Del	1q32.1	LENEP
Del	1q32.1	CTTNBP2NL
Del	1q32.1	RCC2
Del	1q32.1	FAM212B
Del	1q32.1	DMAP1
Del	1q32.1	AJAP1
Del	1q32.1	GNG12
Del	1q32.1	SLC50A1
Del	1q32.1	TMEM234
Del	1q32.1	FAM54B
Del	1q32.1	SERTAD4
Del	1q32.1	CCBL2
Del	1q32.1	ERO1LB
Del	1q32.1	FMN2
Del	1q32.1	SLAMF8
Del	1q32.1	CDC42SE1
Del	1q32.1	UBQLN4
Del	1q32.1	TMEM167B
Del	1q32.1	OLFML3
Del	1q32.1	SMYD2
Del	1q32.1	LHX9
Del	1q32.1	OTUD7B
Del	1q32.1	ADCK3
Del	1q32.1	CTNNBIP1
Del	1q32.1	C1orf63
Del	1q32.1	AGTRAP
Del	1q32.1	PITHD1
Del	1q32.1	RAB25
Del	1q32.1	PGLYRP4
Del	1q32.1	ZNF695
Del	1q32.1	RHBG
Del	1q32.1	MAN1C1
Del	1q32.1	SCYL3
Del	1q32.1	GJC2
Del	1q32.1	CAMK1G
Del	1q32.1	NIPAL3
Del	1q32.1	SEPN1
Del	1q32.1	ATP8B2
Del	1q32.1	TP73-AS1
Del	1q32.1	VANGL2
Del	1q32.1	FAM91A2
Del	1q32.1	PBXIP1
Del	1q32.1	S100A14
Del	1q32.1	PLEKHG5
Del	1q32.1	GATAD2B
Del	1q32.1	AMIGO1
Del	1q32.1	LRRC47
Del	1q32.1	ODF2L
Del	1q32.1	CGN
Del	1q32.1	KIAA1324
Del	1q32.1	PTCHD2
Del	1q32.1	IGSF9
Del	1q32.1	LRRC7
Del	1q32.1	SIPA1L2
Del	1q32.1	KIF17
Del	1q32.1	ZNF687
Del	1q32.1	ZSWIM5
Del	1q32.1	POGK
Del	1q32.1	KIAA1522
Del	1q32.1	HCN3
Del	1q32.1	CACHD1
Del	1q32.1	MIER1
Del	1q32.1	KIAA1614
Del	1q32.1	FAM5B
Del	1q32.1	HES4
Del	1q32.1	C1orf114
Del	1q32.1	GRHL3
Del	1q32.1	SLAMF7
Del	1q32.1	ZP4
Del	1q32.1	CADM3
Del	1q32.1	PTBP2
Del	1q32.1	RHOU
Del	1q32.1	PRUNE
Del	1q32.1	DNASE2B
Del	1q32.1	DLGAP3
Del	1q32.1	IL22RA1
Del	1q32.1	HIVEP3
Del	1q32.1	KLHL12
Del	1q32.1	LGR6
Del	1q32.1	GPBP1L1
Del	1q32.1	HAPLN2
Del	1q32.1	MIIP
Del	1q32.1	GAS5
Del	1q32.1	PAPPA2
Del	1q32.1	CELA2A
Del	1q32.1	BCAN
Del	1q32.1	GPATCH3
Del	1q32.1	TNN
Del	1q32.1	MRPS14
Del	1q32.1	DMRTB1
Del	1q32.1	DMRTA2
Del	1q32.1	CLSPN
Del	1q32.1	PRDM16
Del	1q32.1	OXCT2
Del	1q32.1	RRAGC
Del	1q32.1	ELTD1
Del	1q32.1	TINAGL1
Del	1q32.1	LEPRE1
Del	1q32.1	TFB2M
Del	1q32.1	SEMA4A
Del	1q32.1	TOR3A
Del	1q32.1	RFWD2
Del	1q32.1	GREM2
Del	1q32.1	RGS18
Del	1q32.1	PLA2G2F
Del	1q32.1	HIAT1
Del	1q32.1	NUCKS1
Del	1q32.1	SMAP2
Del	1q32.1	ACBD3
Del	1q32.1	SMYD3
Del	1q32.1	ATPAF1
Del	1q32.1	MARC1
Del	1q32.1	S100PBP
Del	1q32.1	MEAF6
Del	1q32.1	RBM15
Del	1q32.1	DEM1
Del	1q32.1	CEP85
Del	1q32.1	ARV1
Del	1q32.1	NMNAT1
Del	1q32.1	ELOVL1
Del	1q32.1	AIDA
Del	1q32.1	VWA1
Del	1q32.1	DCLRE1B
Del	1q32.1	MRPS15
Del	1q32.1	MRPL9
Del	1q32.1	PINK1
Del	1q32.1	JMJD4
Del	1q32.1	MARCKSL1
Del	1q32.1	PRAMEF1
Del	1q32.1	PRAMEF2
Del	1q32.1	INTS3
Del	1q32.1	NADK
Del	1q32.1	ZNF643
Del	1q32.1	SELRC1
Del	1q32.1	PHACTR4
Del	1q32.1	C1orf135
Del	1q32.1	SCNM1
Del	1q32.1	ERI3
Del	1q32.1	C1orf50
Del	1q32.1	WDR77
Del	1q32.1	C1orf116
Del	1q32.1	MGC4473
Del	1q32.1	CCDC28B
Del	1q32.1	C1orf35
Del	1q32.1	EFHD2
Del	1q32.1	MMEL1
Del	1q32.1	RSG1
Del	1q32.1	FCRL2
Del	1q32.1	DLEU2L
Del	1q32.1	OR4F5
Del	1q32.1	NKAIN1
Del	1q32.1	TTC13
Del	1q32.1	EPS8L3
Del	1q32.1	CDC73
Del	1q32.1	MRPL24
Del	1q32.1	MUL1
Del	1q32.1	PGBD5
Del	1q32.1	TNFAIP8L2
Del	1q32.1	C1orf54
Del	1q32.1	TMEM53
Del	1q32.1	AKIRIN1
Del	1q32.1	HECTD3
Del	1q32.1	BEND5
Del	1q32.1	VTCN1
Del	1q32.1	YRDC
Del	1q32.1	ZYG11B
Del	1q32.1	NOL9
Del	1q32.1	PPCS
Del	1q32.1	LIN28A
Del	1q32.1	SH3D21
Del	1q32.1	TTLL7
Del	1q32.1	SNIP1
Del	1q32.1	C1orf115
Del	1q32.1	HHIPL2
Del	1q32.1	VASH2
Del	1q32.1	AGMAT
Del	1q32.1	WDR78
Del	1q32.1	ZMYM1
Del	1q32.1	LINC00115
Del	1q32.1	ZNF669
Del	1q32.1	RPAP2
Del	1q32.1	ZNF672
Del	1q32.1	MORN1
Del	1q32.1	FAM110D
Del	1q32.1	KIAA0319L
Del	1q32.1	DHDDS
Del	1q32.1	PAQR6
Del	1q32.1	DENND2D
Del	1q32.1	WLS
Del	1q32.1	PCNXL2
Del	1q32.1	GPR157
Del	1q32.1	TRIM46
Del	1q32.1	C1orf129
Del	1q32.1	RPF1
Del	1q32.1	SIKE1
Del	1q32.1	ZC3H12A
Del	1q32.1	SPSB1
Del	1q32.1	TARS2
Del	1q32.1	WDR26
Del	1q32.1	TRIM45
Del	1q32.1	EDEM3
Del	1q32.1	FLAD1
Del	1q32.1	TRAF3IP3
Del	1q32.1	GLTPD1
Del	1q32.1	ZNF436
Del	1q32.1	TAS1R2
Del	1q32.1	TAS1R1
Del	1q32.1	SH3BP5L
Del	1q32.1	NPL
Del	1q32.1	GJA9
Del	1q32.1	OR4F16
Del	1q32.1	OR6N2
Del	1q32.1	OR6K2
Del	1q32.1	OR2G3
Del	1q32.1	OR2G2
Del	1q32.1	OR2C3
Del	1q32.1	SYNC
Del	1q32.1	CFHR5
Del	1q32.1	TRIM11
Del	1q32.1	C1orf21
Del	1q32.1	ACTL8
Del	1q32.1	ANKRD13C
Del	1q32.1	PVRL4
Del	1q32.1	SNX27
Del	1q32.1	ANP32E
Del	1q32.1	SHCBP1L
Del	1q32.1	TRMT1L
Del	1q32.1	TSSK3
Del	1q32.1	CCNL2
Del	1q32.1	NUAK2
Del	1q32.1	VANGL1
Del	1q32.1	ST6GALNAC5
Del	1q32.1	ISG20L2
Del	1q32.1	HYI
Del	1q32.1	FCRL5
Del	1q32.1	FCRL4
Del	1q32.1	SH3BGRL3
Del	1q32.1	DDX59
Del	1q32.1	NUF2
Del	1q32.1	RASSF5
Del	1q32.1	SESN2
Del	1q32.1	ESPN
Del	1q32.1	TAS1R3
Del	1q32.1	ATAD3B
Del	1q32.1	HMCN1
Del	1q32.1	GPR61
Del	1q32.1	MIXL1
Del	1q32.1	STK40
Del	1q32.1	C1orf124
Del	1q32.1	TM2D1
Del	1q32.1	FCAMR
Del	1q32.1	REG4
Del	1q32.1	OBSCN
Del	1q32.1	TMEM222
Del	1q32.1	C1orf49
Del	1q32.1	PLEKHN1
Del	1q32.1	HORMAD1
Del	1q32.1	TOMM40L
Del	1q32.1	SYDE2
Del	1q32.1	ZNF644
Del	1q32.1	USP48
Del	1q32.1	ZMYND12
Del	1q32.1	NBPF3
Del	1q32.1	LRRC8C
Del	1q32.1	ZDHHC18
Del	1q32.1	SGIP1
Del	1q32.1	POLR3GL
Del	1q32.1	SLC25A33
Del	1q32.1	TMEM79
Del	1q32.1	NTPCR
